"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_5_run.csv",,,,"Date:","14 Apr 2020 11:19:19 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 11:53:56,14.464,0.249,85.287,0,0,0,0,143707,1015538,3804147712,786513920,473309184,14636576768,1248,73598
14-04 11:53:57,14.536,0.752,84.712,0,0,0,0,147711,1039820,3804143616,786513920,473309184,14636580864,1248,73598
14-04 11:53:58,13.889,0.505,85.354,0.253,0,0,12288,156256,1098654,3804143616,786513920,473309184,14636580864,1248,73598
14-04 11:53:59,14.214,0.998,84.788,0,0,0,65536,158216,1103007,3804143616,786513920,473309184,14636580864,1248,73598
14-04 11:54:00,14.500,0.750,84.500,0.250,0,0,32768,189404,1323920,3804139520,786513920,473313280,14636580864,1248,73598
14-04 11:54:01,15.960,0.499,83.541,0,0,0,0,200041,1403374,3804139520,786513920,473313280,14636580864,1248,73598
14-04 11:54:02,14.070,0.754,85.176,0,0,0,4096,169660,1183868,3804135424,786513920,473313280,14636584960,1248,73598
14-04 11:54:03,15.113,0.504,84.383,0,0,0,32768,173419,1203749,3804135424,786513920,473317376,14636580864,1248,73598
14-04 11:54:04,12.658,0.506,86.835,0,0,0,0,186767,1303216,3804131328,786513920,473317376,14636584960,1248,73598
14-04 11:54:05,14.286,0.251,85.213,0.251,0,0,16384,165158,1159466,3804127232,786513920,473321472,14636584960,1248,73598
14-04 11:54:06,15.038,0.251,84.712,0,0,0,0,156124,1079777,3804127232,786513920,473321472,14636584960,1248,73598
14-04 11:54:07,15.038,0.501,84.461,0,0,0,0,194373,1361794,3804127232,786513920,473321472,14636584960,1248,73598
14-04 11:54:08,14.322,0.503,85.176,0,0,0,12288,131404,917511,3804127232,786513920,473321472,14636584960,1248,73598
14-04 11:54:09,14.214,0.748,85.037,0,0,0,0,134348,937136,3804123136,786513920,473321472,14636589056,1248,73598
14-04 11:54:10,15.113,0.756,83.879,0.252,0,0,16384,192717,1343236,3804114944,786513920,473329664,14636589056,1248,73598
14-04 11:54:11,13.889,0.505,85.606,0,0,0,0,217059,1510094,3804114944,786513920,473329664,14636589056,1248,73598
14-04 11:54:12,14.536,0.752,84.712,0,0,0,0,224940,1568063,3804114944,786513920,473329664,14636589056,1248,73598
14-04 11:54:13,15.038,0.501,84.461,0,0,0,12288,211277,1487244,3804114944,786513920,473329664,14636589056,1248,73598
14-04 11:54:14,15.327,0.754,83.920,0,0,0,0,134869,954434,3804114944,786513920,473329664,14636589056,1248,73598
14-04 11:54:15,15.288,0.501,83.960,0.251,0,0,94208,191667,1326782,3804114944,786513920,473329664,14636589056,1248,73598
14-04 11:54:16,15.075,0.503,84.422,0,0,0,0,218481,1528746,3804114944,786513920,473329664,14636589056,1248,73598
14-04 11:54:17,14.070,0.503,85.427,0,0,0,4096,208137,1465984,3804114944,786513920,473329664,14636589056,1248,73598
14-04 11:54:18,13.924,0.506,85.570,0,0,0,40960,173085,1220223,3804110848,786513920,473329664,14636593152,1248,73598
14-04 11:54:19,14.394,0.505,85.101,0,0,0,0,153023,1061245,3804110848,786513920,473329664,14636593152,1248,73598
14-04 11:54:20,15.909,1.263,82.576,0.253,0,0,73728,186445,1321058,3803664384,786960384,473333760,14636589056,1248,73598
14-04 11:54:21,14.430,0.253,85.316,0,0,0,0,141910,981672,3803725824,786894848,473333760,14636593152,1248,73598
14-04 11:54:22,12.594,0.504,86.902,0,0,0,0,143494,1014392,3803725824,786894848,473333760,14636593152,1248,73598
14-04 11:54:23,15.152,0.505,84.343,0,0,0,53248,153073,1062105,3803725824,786894848,473333760,14636593152,1248,73598
14-04 11:54:24,14.536,1.504,83.960,0,0,0,0,153190,1078043,3803848704,786767872,473333760,14636597248,1248,73598
14-04 11:54:25,13.602,1.008,85.139,0.252,0,0,49152,158158,1119006,3803717632,786894848,473337856,14636597248,1248,73598
14-04 11:54:26,14.249,0,85.751,0,0,0,0,155547,1083119,3803717632,786894848,473337856,14636597248,1248,73598
14-04 11:54:27,13.819,1.005,85.176,0,0,0,0,249342,1732100,3803717632,786894848,473337856,14636597248,1248,73598
14-04 11:54:28,14.322,0.503,85.176,0,0,0,0,194394,1362956,3803717632,786894848,473337856,14636597248,1248,73598
14-04 11:54:29,14.070,0.754,84.925,0.251,0,0,12288,187626,1303825,3803717632,786894848,473337856,14636597248,1248,73598
14-04 11:54:30,15.920,0.746,83.085,0.249,0,0,69632,222046,1547968,3803717632,786894848,473337856,14636597248,1248,73598
14-04 11:54:31,14.713,0.998,84.289,0,0,0,0,195924,1381889,3803717632,786894848,473337856,14636597248,1248,73598
14-04 11:54:32,14.646,0.253,85.101,0,0,0,4096,164025,1144522,3803717632,786894848,473337856,14636597248,1248,73598
14-04 11:54:33,17.706,0.748,81.546,0,0,0,0,172088,1201674,3803713536,786894848,473337856,14636601344,1248,73598
14-04 11:54:34,18.296,1.003,80.702,0,0,0,28672,106772,750899,3803713536,786894848,473337856,14636601344,1248,73598
14-04 11:54:35,17.588,0.754,81.407,0.251,0,0,28672,98350,692512,3803709440,786894848,473341952,14636601344,1248,73598
14-04 11:54:36,18.734,1.013,80.253,0,0,0,0,135563,939790,3803709440,786894848,473341952,14636601344,1248,73598
14-04 11:54:37,16.792,0.752,82.456,0,0,0,0,108193,771122,3803709440,786894848,473341952,14636601344,1248,73598
14-04 11:54:38,19.095,0.754,80.151,0,0,0,0,116530,817689,3803709440,786894848,473341952,14636601344,1248,73598
14-04 11:54:39,19.241,0.759,80,0,0,0,0,138822,977664,3803705344,786894848,473341952,14636605440,1248,73598
14-04 11:54:40,20.301,0.501,78.947,0.251,0,0,16384,123459,872962,3803701248,786894848,473346048,14636605440,1248,73598
14-04 11:54:41,17.955,1.496,80.549,0,0,0,0,102601,715469,3803701248,786894848,473346048,14636605440,1248,73598
14-04 11:54:42,19.899,0.504,79.597,0,0,0,0,111478,774257,3803697152,786894848,473346048,14636609536,1248,73598
14-04 11:54:43,17.215,0.506,82.278,0,0,0,12288,115319,813101,3803697152,786894848,473346048,14636609536,1248,73598
14-04 11:54:44,14.392,0.744,84.864,0,0,0,0,208485,1465444,3803697152,786894848,473346048,14636609536,1248,73598
14-04 11:54:45,12.437,0.254,87.310,0,0,0,0,204304,1426994,3803697152,786894848,473346048,14636609536,1248,73598
14-04 11:54:46,12.594,0.756,86.398,0.252,0,0,16384,176710,1242538,3803697152,786894848,473350144,14636605440,1248,73598
14-04 11:54:47,15.038,0.501,84.461,0,0,0,4096,228768,1591864,3803697152,786894848,473350144,14636605440,1248,73598
14-04 11:54:48,15.594,0.743,83.663,0,0,0,28672,212534,1486257,3803693056,786894848,473350144,14636609536,1248,73598
14-04 11:54:49,12.531,0.251,87.218,0,0,0,4096,181090,1280049,3803693056,786894848,473350144,14636609536,1248,73598
14-04 11:54:50,15.657,0.758,83.586,0,0,0,77824,226309,1571109,3803574272,787013632,473350144,14636609536,1248,73598
14-04 11:54:51,12.814,0.251,86.683,0.251,0,0,65536,180541,1263178,3803557888,787021824,473358336,14636609536,1248,73598
14-04 11:54:52,13,0.750,86.250,0,0,0,0,198062,1385024,3803557888,787021824,473358336,14636609536,1248,73598
14-04 11:54:53,14.815,0.741,84.444,0,0,0,0,188367,1322308,3803557888,787021824,473358336,14636609536,1248,73598
14-04 11:54:54,14.394,0.253,85.354,0,0,0,65536,216497,1506089,3803553792,787021824,473358336,14636613632,1248,73598
14-04 11:54:55,13.033,0.752,86.216,0,0,0,0,162801,1143470,3803553792,787021824,473358336,14636613632,1248,73598
14-04 11:54:56,13.889,0.253,85.606,0.253,0,0,16384,219259,1547606,3803549696,787021824,473362432,14636613632,1248,73598
14-04 11:54:57,15.038,0.251,84.712,0,0,0,0,220123,1548330,3803549696,787021824,473362432,14636613632,1248,73598
14-04 11:54:58,13.384,0.253,86.364,0,0,0,0,156094,1099656,3803549696,787021824,473362432,14636613632,1248,73598
14-04 11:54:59,12.250,0.500,87.250,0,0,0,0,160534,1138108,3803549696,787021824,473362432,14636613632,1248,73598
14-04 11:55:00,13.033,0.752,86.216,0,0,0,0,178265,1245310,3803549696,787021824,473362432,14636613632,1248,73598
14-04 11:55:01,12.531,0.501,86.717,0.251,0,0,32768,168171,1179235,3803549696,787021824,473366528,14636609536,1248,73598
14-04 11:55:02,13.065,0.754,86.181,0,0,0,4096,161403,1123972,3803545600,787021824,473366528,14636613632,1248,73598
14-04 11:55:03,13.602,0.252,86.146,0,0,0,28672,173531,1218481,3803545600,787021824,473366528,14636613632,1248,73598
14-04 11:55:04,13.784,0.752,85.464,0,0,0,0,204831,1428349,3803545600,787021824,473366528,14636613632,1248,73598
14-04 11:55:05,13,0.500,86.500,0,0,0,0,163756,1140881,3803545600,787021824,473366528,14636613632,1248,73598
14-04 11:55:06,11.970,0.499,87.282,0.249,0,0,86016,165564,1160976,3803545600,787021824,473366528,14636613632,1248,73598
14-04 11:55:07,13.217,0.499,86.284,0,0,0,0,171415,1200084,3803541504,787021824,473366528,14636617728,1248,73598
14-04 11:55:08,15.075,0.503,84.422,0,0,0,12288,231256,1608828,3803541504,787021824,473366528,14636617728,1248,73598
14-04 11:55:09,15.288,0.501,84.211,0,0,0,0,228004,1607955,3803541504,787021824,473366528,14636617728,1248,73598
14-04 11:55:10,16.418,0.249,83.333,0,0,0,0,252604,1772289,3803533312,787021824,473366528,14636625920,1248,73598
14-04 11:55:11,13.854,0.756,85.139,0.252,0,0,16384,218511,1510094,3803533312,787021824,473370624,14636621824,1248,73598
14-04 11:55:12,14.322,0.503,85.176,0,0,0,0,218410,1527327,3803529216,787021824,473370624,14636625920,1248,73598
14-04 11:55:13,16.129,0.496,83.375,0,0,0,0,233236,1629547,3803529216,787021824,473370624,14636625920,1248,73598
14-04 11:55:14,14.500,0.750,84.750,0,0,0,12288,188770,1324193,3803529216,787021824,473370624,14636625920,1248,73598
14-04 11:55:15,12.343,0.252,87.406,0,0,0,0,170185,1198850,3803529216,787021824,473370624,14636625920,1248,73598
14-04 11:55:16,12.626,0.505,86.616,0.253,0,0,16384,176692,1242448,3803525120,787021824,473374720,14636625920,1248,73598
14-04 11:55:17,13.602,0.756,85.642,0,0,0,4096,174208,1225448,3803525120,787021824,473374720,14636625920,1248,73598
14-04 11:55:18,15.309,0.247,84.444,0,0,0,0,184185,1301914,3803525120,787021824,473374720,14636625920,1248,73598
14-04 11:55:19,15.038,0,84.962,0,0,0,28672,207363,1446518,3803525120,787021824,473374720,14636625920,1248,73598
14-04 11:55:20,15.327,0.754,83.920,0,0,0,57344,205992,1437549,3803652096,786894848,473374720,14636625920,1280,73598
14-04 11:55:21,14.610,0,85.139,0.252,0,0,49152,221939,1555040,3803648000,786894848,473378816,14636625920,1280,73598
14-04 11:55:22,15.113,0.504,84.383,0,0,0,0,228120,1588704,3803648000,786894848,473378816,14636625920,1280,73598
14-04 11:55:23,14.035,0.752,85.213,0,0,0,0,216160,1490229,3803648000,786894848,473378816,14636625920,1280,73598
14-04 11:55:24,12.935,0.746,86.318,0,0,0,0,186630,1304774,3803672576,786870272,473378816,14636625920,1280,73598
14-04 11:55:25,15.250,0.250,84.500,0,0,0,49152,201932,1423432,3803672576,786870272,473378816,14636625920,1280,73598
14-04 11:55:26,13.350,0.504,85.894,0.252,0,0,16384,180443,1264089,3803766784,786767872,473382912,14636630016,1280,73598
14-04 11:55:27,12.374,0.758,86.869,0,0,0,61440,184821,1300690,3803766784,786767872,473382912,14636630016,1280,73598
14-04 11:55:28,15.423,0.995,83.582,0,0,0,0,257725,1812859,3803766784,786767872,473382912,14636630016,1280,73598
14-04 11:55:29,12.281,0.501,87.218,0,0,0,0,184830,1284027,3803766784,786767872,473382912,14636630016,1280,73598
14-04 11:55:30,14.141,0.253,85.606,0,0,0,0,204790,1425007,3803766784,786767872,473382912,14636630016,1280,73598
14-04 11:55:31,14.213,0,85.787,0,0,0,0,188487,1304786,3803766784,786767872,473382912,14636630016,1280,73598
14-04 11:55:32,12.531,0.501,86.466,0.501,0,0,53248,196123,1384296,3803754496,786767872,473391104,14636634112,1280,73598
14-04 11:55:33,14.214,0.748,85.037,0,0,0,0,215333,1490106,3803754496,786767872,473391104,14636634112,1280,73598
14-04 11:55:34,12.374,0.505,87.121,0,0,0,0,195886,1364656,3803754496,786767872,473391104,14636634112,1280,73598
14-04 11:55:35,12.500,1,86.500,0,0,0,0,173746,1218856,3803754496,786767872,473391104,14636634112,1280,73598
14-04 11:55:36,12.626,0.253,87.121,0,0,0,20480,172215,1202074,3803754496,786767872,473391104,14636634112,1280,73598
14-04 11:55:37,13.165,0.506,86.329,0,0,0,36864,186369,1287619,3803754496,786767872,473391104,14636634112,1280,73598
14-04 11:55:38,15.539,0.501,83.709,0.251,0,0,32768,223325,1563774,3803746304,786767872,473399296,14636634112,1280,73598
14-04 11:55:39,14.925,0.498,84.577,0,0,0,0,145912,1018673,3803742208,786767872,473399296,14636638208,1280,73598
14-04 11:55:40,14.899,0.758,84.343,0,0,0,0,196230,1384751,3803742208,786767872,473399296,14636638208,1280,73598
14-04 11:55:41,14.963,0.748,84.289,0,0,0,0,149545,1039041,3803742208,786767872,473399296,14636638208,1280,73598
14-04 11:55:42,14.646,0.505,84.848,0,0,0,49152,165341,1160703,3803742208,786767872,473399296,14636638208,1280,73598
14-04 11:55:43,15.250,0.500,84,0.250,0,0,28672,189104,1306794,3803738112,786767872,473403392,14636638208,1280,73598
14-04 11:55:44,14.179,1.493,84.328,0,0,0,0,128842,914451,3803738112,786767872,473403392,14636638208,1280,73598
14-04 11:55:45,13.924,0.253,85.823,0,0,0,0,145203,1017647,3803734016,786767872,473403392,14636642304,1280,73598
14-04 11:55:46,14.815,0.988,84.198,0,0,0,0,134193,939517,3803734016,786767872,473403392,14636642304,1280,73598
14-04 11:55:47,16.250,1,82.750,0,0,0,40960,160955,1121292,3804241920,786259968,473403392,14636642304,1312,73598
14-04 11:55:48,14,0.750,85.250,0,0,0,61440,165477,1158260,3804241920,786259968,473403392,14636642304,1312,73598
14-04 11:55:49,14.824,0.503,84.422,0.251,0,0,16384,157549,1102734,3804233728,786259968,473411584,14636642304,1312,73598
14-04 11:55:50,16.414,0.758,82.828,0,0,0,77824,156299,1097010,3803344896,787148800,473411584,14636642304,1280,73598
14-04 11:55:51,15,0.750,84.250,0,0,0,0,196222,1364656,3803344896,787148800,473411584,14636642304,1280,73598
14-04 11:55:52,14.925,0.498,84.577,0,0,0,0,173940,1222080,3803344896,787148800,473411584,14636642304,1280,73598
14-04 11:55:53,15.038,0.752,84.211,0,0,0,0,160824,1120347,3803344896,787148800,473411584,14636642304,1280,73598
14-04 11:55:54,14.358,0.504,84.635,0.504,0,0,102400,167427,1163838,3803340800,787148800,473411584,14636646400,1280,73598
14-04 11:55:55,14.824,0.251,84.925,0,0,0,0,163738,1157841,3803340800,787148800,473411584,14636646400,1280,73598
14-04 11:55:56,14.394,1.010,84.596,0,0,0,0,195604,1367518,3803340800,787148800,473411584,14636646400,1280,73598
14-04 11:55:57,16.377,0.496,83.127,0,0,0,4096,201610,1422898,3803336704,787148800,473411584,14636650496,1280,73598
14-04 11:55:58,14.430,0.759,84.810,0,0,0,0,176920,1242828,3803336704,787148800,473411584,14636650496,1280,73598
14-04 11:55:59,13.930,0.995,84.826,0.249,0,0,16384,143767,1018127,3803336704,787148800,473415680,14636646400,1280,73598
14-04 11:56:00,15.500,0.500,84,0,0,0,0,150112,1059136,3803332608,787148800,473415680,14636650496,1280,73598
14-04 11:56:01,14.322,0.251,85.427,0,0,0,0,216496,1510367,3803332608,787148800,473415680,14636650496,1280,73598
14-04 11:56:02,15.113,0.504,84.383,0,0,0,4096,164210,1158531,3803332608,787148800,473415680,14636650496,1280,73598
14-04 11:56:03,15.288,0.752,83.960,0,0,0,81920,136518,940301,3803332608,787148800,473415680,14636650496,1280,73598
14-04 11:56:04,13.924,0.759,85.316,0,0,0,0,157927,1099769,3803332608,787148800,473415680,14636650496,1280,73598
14-04 11:56:05,15.250,0.500,83.750,0.500,0,0,16384,172545,1203430,3803328512,787148800,473419776,14636650496,1280,73598
14-04 11:56:06,15,1,84,0,0,0,0,161886,1139035,3803328512,787148800,473419776,14636650496,1280,73598
14-04 11:56:07,13.350,0.756,85.894,0,0,0,16384,129376,913425,3803328512,787148800,473419776,14636650496,1280,73598
14-04 11:56:08,14.394,0.253,85.354,0,0,0,12288,133672,937347,3803328512,787148800,473419776,14636650496,1280,73598
14-04 11:56:09,14.500,0.750,84.750,0,0,0,0,158531,1102461,3803328512,787148800,473419776,14636650496,1280,73598
14-04 11:56:10,14.106,1.008,84.635,0.252,0,0,32768,165898,1162486,3803328512,787148800,473423872,14636646400,1280,73598
14-04 11:56:11,14.646,0.253,85.101,0,0,0,0,189325,1322683,3803324416,787148800,473423872,14636650496,1280,73598
14-04 11:56:12,15.461,0.499,84.040,0,0,0,0,195748,1364656,3803324416,787148800,473423872,14636650496,1280,73598
14-04 11:56:13,13.350,0.504,86.146,0,0,0,12288,149840,1059996,3803324416,787148800,473423872,14636650496,1280,73598
14-04 11:56:14,12.944,0.508,86.548,0,0,0,0,148183,1038015,3803320320,787148800,473423872,14636654592,1280,73598
14-04 11:56:15,14.179,0.995,84.577,0.249,0,0,16384,132483,934066,3803320320,787148800,473423872,14636654592,1280,73598
14-04 11:56:16,14.573,0.503,84.925,0,0,0,0,133318,936928,3803320320,787148800,473423872,14636654592,1280,73598
14-04 11:56:17,16.129,0.496,83.127,0.248,0,0,53248,131742,920201,3803320320,787148800,473423872,14636654592,1280,73598
14-04 11:56:18,13.889,0.758,85.354,0,0,0,28672,141430,998229,3803320320,787148800,473423872,14636654592,1280,73598
14-04 11:56:19,14.899,0.505,84.596,0,0,0,0,117574,834726,3803320320,787148800,473423872,14636654592,1280,73598
14-04 11:56:20,16.040,1.003,82.707,0.251,0,0,73728,141010,998032,3803697152,786767872,473427968,14636654592,1248,73598
14-04 11:56:21,15.500,0.500,84,0,0,0,0,142247,998121,3803693056,786767872,473427968,14636658688,1248,73598
14-04 11:56:22,13.819,1.005,85.176,0,0,0,0,145984,1018673,3803693056,786767872,473427968,14636658688,1248,73598
14-04 11:56:23,15.075,0.503,84.422,0,0,0,57344,184578,1283291,3803688960,786767872,473427968,14636662784,1248,73598
14-04 11:56:24,14.106,1.008,84.887,0,0,0,0,205673,1446022,3803688960,786767872,473427968,14636662784,1248,73598
14-04 11:56:25,15.250,0.250,84.250,0.250,0,0,49152,129586,913971,3803688960,786767872,473432064,14636658688,1248,73598
14-04 11:56:26,14.141,0.505,85.354,0,0,0,0,156900,1099872,3803684864,786767872,473432064,14636662784,1248,73598
14-04 11:56:27,14.322,0.754,84.925,0,0,0,0,204525,1427349,3803684864,786767872,473432064,14636662784,1248,73598
14-04 11:56:28,15.461,0.748,83.791,0,0,0,0,149693,1057654,3803684864,786767872,473432064,14636662784,1248,73598
14-04 11:56:29,14.213,0.254,85.533,0,0,0,12288,123893,875551,3803680768,786767872,473432064,14636666880,1248,73598
14-04 11:56:30,15.075,1.005,83.920,0,0,0,0,116970,817855,3803680768,786767872,473432064,14636666880,1248,73598
14-04 11:56:31,15.750,0.750,83.250,0.250,0,0,16384,145550,1019153,3803676672,786767872,473436160,14636666880,1248,73598
14-04 11:56:32,18.575,0.763,80.662,0,0,0,4096,122063,856537,3803676672,786767872,473436160,14636666880,1248,73598
14-04 11:56:33,17.632,0.504,81.864,0,0,0,40960,105530,749806,3803676672,786767872,473436160,14636666880,1248,73598
14-04 11:56:34,15,0.750,84.250,0,0,0,28672,136658,957296,3803676672,786767872,473436160,14636666880,1248,73598
14-04 11:56:35,14.322,0.251,85.427,0,0,0,0,124693,876967,3803676672,786767872,473436160,14636666880,1248,73598
14-04 11:56:36,12.879,1.010,85.859,0.253,0,0,16384,135880,955880,3803672576,786767872,473440256,14636666880,1248,73598
14-04 11:56:37,14.750,0.750,84.500,0,0,0,0,137055,957569,3803672576,786767872,473440256,14636666880,1248,73598
14-04 11:56:38,15.960,0.249,83.791,0,0,0,28672,180045,1245311,3803672576,786767872,473440256,14636666880,1248,73598
14-04 11:56:39,16.244,0.508,83.249,0,0,0,0,144905,1018272,3803672576,786767872,473440256,14636666880,1248,73598
14-04 11:56:40,19.799,0.752,79.449,0,0,0,0,127720,896465,3803672576,786767872,473440256,14636666880,1248,73598
14-04 11:56:41,19.697,0.253,80.051,0,0,0,0,119835,835088,3803672576,786767872,473440256,14636666880,1248,73598
14-04 11:56:42,19.549,1.003,79.198,0.251,0,0,32768,118620,832226,3803664384,786767872,473448448,14636666880,1248,73598
14-04 11:56:43,16.244,1.015,82.741,0,0,0,24576,91342,634461,3803664384,786767872,473448448,14636666880,1248,73598
14-04 11:56:44,17.544,0.752,81.704,0,0,0,0,100045,710018,3803660288,786767872,473448448,14636670976,1248,73598
14-04 11:56:45,15.949,0.506,83.544,0,0,0,0,106726,753616,3803660288,786767872,473448448,14636670976,1248,73598
14-04 11:56:46,19.549,0.251,80.201,0,0,0,0,107170,753616,3803660288,786767872,473448448,14636670976,1248,73598
14-04 11:56:47,16.751,0.761,82.234,0.254,0,0,20480,92527,652555,3803648000,786767872,473456640,14636675072,1248,73598
